State,Domain,Reporting Program,Measure Name,Measure Abbreviation,Rate Definition,FFY,Population,Methodology,State Rate,Number of States Reporting,Median,Bottom Quartile,Top Quartile,Notes,State Specific Comments,Source,Rate Used in Calculating State Mean and Median
Texas,Dental and Oral Health Services,Child Core Set,Dental Sealants for 6-9 Year-Old Children at Elevated Caries Risk,SEAL-CH,Percentage at Elevated Risk of Dental Caries (Moderate or High Risk) who Received a Sealant on a Permanent First Molar Tooth: Ages 6-9,2018,Medicaid only,Administrative,24.1,32,24.1,20.9,26.3,,Medicaid rate includes dental managed care population (2 MCOs). Rate was validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Texas,Dental and Oral Health Services,Child Core Set,Dental Sealants for 6-9 Year-Old Children at Elevated Caries Risk,SEAL-CH,Percentage at Elevated Risk of Dental Caries (Moderate or High Risk) who Received a Sealant on a Permanent First Molar Tooth: Ages 6-9,2018,CHIP only,Administrative,20.4,32,24.1,20.9,26.3,,CHIP rate includes dental managed care population (2 MCOs). Rate was validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
Texas,Dental and Oral Health Services,Child Core Set,Percentage of Eligibles Who Received Preventive Dental Services: Ages 1-20,PDENT-CH,Percentage with at Least 1 Preventive Dental Service: Ages 1-20,2018,Medicaid only,Administrative,67.6,51,48,44.4,52.5,,None,"Mathematica analysis of FFY 2018 Form CMS-416 reports (annual EPSDT report), Lines 1b and 12b.",Yes
Texas,Maternal and Perinatal Health,Child Core Set,Contraceptive Care: All Women Ages 15-20,CCW-CH,Percentage of Women at Risk for Unintended Pregnancy Provided a Most Effective or Moderately Effective Method of Contraception: Ages 15 to 20,2018,Medicaid only,Administrative,18.5,26,28.1,22.5,33.3,,Rates include FFS and managed care populations (29 MCOs). Rates were validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Texas,Maternal and Perinatal Health,Child Core Set,Contraceptive Care: All Women Ages 15-20,CCW-CH,Percentage of Women at Risk for Unintended Pregnancy Provided a Long-Acting Reversible Method of Contraception: Ages 15 to 20,2018,Medicaid only,Administrative,3.8,25,5.4,4.2,7.2,,Rates include FFS and managed care populations (29 MCOs). Rates were validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Texas,Maternal and Perinatal Health,Child Core Set,Contraceptive Care: All Women Ages 15-20,CCW-CH,Percentage of Women at Risk for Unintended Pregnancy Provided a Most Effective or Moderately Effective Method of Contraception: Ages 15 to 20,2018,CHIP only,NR,NR,26,28.1,22.5,33.3,NR = State did not report the measure for this population,None,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,
Texas,Maternal and Perinatal Health,Child Core Set,Contraceptive Care: All Women Ages 15-20,CCW-CH,Percentage of Women at Risk for Unintended Pregnancy Provided a Long-Acting Reversible Method of Contraception: Ages 15 to 20,2018,CHIP only,NR,NR,25,5.4,4.2,7.2,NR = State did not report the measure for this population,None,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,
Texas,Maternal and Perinatal Health,Child Core Set,Contraceptive Care: Postpartum Women Ages 15-20,CCP-CH,Percentage of Postpartum Women Provided a Most Effective or Moderately Effective Method of Contraception Within 3 Days of Delivery: Ages 15-20,2018,Medicaid only,Administrative,2.1,31,3.4,1.6,6.2,,Rates include FFS and managed care populations (29 MCOs). Rates were validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Texas,Maternal and Perinatal Health,Child Core Set,Contraceptive Care: Postpartum Women Ages 15-20,CCP-CH,Percentage of Postpartum Women Provided a Most Effective or Moderately Effective Method of Contraception Within 60 Days of Delivery: Ages 15-20,2018,Medicaid only,Administrative,43.8,31,40.8,30.8,46.1,,Rates include FFS and managed care populations (29 MCOs). Rates were validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Texas,Maternal and Perinatal Health,Child Core Set,Contraceptive Care: Postpartum Women Ages 15-20,CCP-CH,Percentage of Postpartum Women Provided a Long-Acting Reversible Method of Contraception Within 3 Days of Delivery: Ages 15-20,2018,Medicaid only,Administrative,0.7,31,1.4,0.5,2.7,,Rates include FFS and managed care populations (29 MCOs). Rates were validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Texas,Maternal and Perinatal Health,Child Core Set,Contraceptive Care: Postpartum Women Ages 15-20,CCP-CH,Percentage of Postpartum Women Provided a Long-Acting Reversible Method of Contraception Within 60 Days of Delivery: Ages 15-20,2018,Medicaid only,Administrative,21.4,31,16.3,10.7,21.4,,Rates include FFS and managed care populations (29 MCOs). Rates were validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Texas,Maternal and Perinatal Health,Child Core Set,Contraceptive Care: Postpartum Women Ages 15-20,CCP-CH,Percentage of Postpartum Women Provided a Most Effective or Moderately Effective Method of Contraception Within 3 Days of Delivery: Ages 15-20,2018,CHIP only,NR,NR,31,3.4,1.6,6.2,NR = State did not report the measure for this population,None,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,
Texas,Maternal and Perinatal Health,Child Core Set,Contraceptive Care: Postpartum Women Ages 15-20,CCP-CH,Percentage of Postpartum Women Provided a Most Effective or Moderately Effective Method of Contraception Within 60 Days of Delivery: Ages 15-20,2018,CHIP only,NR,NR,31,40.8,30.8,46.1,NR = State did not report the measure for this population,None,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,
Texas,Maternal and Perinatal Health,Child Core Set,Contraceptive Care: Postpartum Women Ages 15-20,CCP-CH,Percentage of Postpartum Women Provided a Long-Acting Reversible Method of Contraception Within 3 Days of Delivery: Ages 15-20,2018,CHIP only,NR,NR,31,1.4,0.5,2.7,NR = State did not report the measure for this population,None,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,
Texas,Maternal and Perinatal Health,Child Core Set,Contraceptive Care: Postpartum Women Ages 15-20,CCP-CH,Percentage of Postpartum Women Provided a Long-Acting Reversible Method of Contraception Within 60 Days of Delivery: Ages 15-20,2018,CHIP only,NR,NR,31,16.3,10.7,21.4,NR = State did not report the measure for this population,None,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,
Texas,Maternal and Perinatal Health,Child Core Set,"Live Births Weighing Less Than 2,500 Grams",LBW-CH,"Percentage of Live Births that Weighed Less than 2,500 Grams",2018,Medicaid only,Administrative,9.1,25,9.1,10.5,8.3,,Medicaid rate includes FFS and managed care populations (34 MCOs). Rate was validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Texas,Maternal and Perinatal Health,Child Core Set,"Live Births Weighing Less Than 2,500 Grams",LBW-CH,"Percentage of Live Births that Weighed Less than 2,500 Grams",2018,CHIP only,Administrative,4.9,25,9.1,10.5,8.3,,CHIP rate includes managed care population (17 MCOs). Rate was validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
Texas,Maternal and Perinatal Health,Child Core Set,Prenatal and Postpartum Care: Timeliness of Prenatal Care,PPC-CH,Percentage of Women Delivering a Live Birth with a Prenatal Care Visit in the First Trimester or within 42 Days of Enrollment in Medicaid or CHIP,2018,Medicaid only,Administrative & Hybrid,86.1,39,80.6,71.3,86.3,,Rate includes FFS and managed care populations (34 MCOs). Rate was derived using both administrative and hybrid data. The rates for the state's FFS population and sixteen MCOs were calculated using the administrative method. Eighteen MCOs used the hybrid method.  Denominator is the measure-eligible population. Rate was validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Texas,Maternal and Perinatal Health,Child Core Set,Prenatal and Postpartum Care: Timeliness of Prenatal Care,PPC-CH,Percentage of Women Delivering a Live Birth with a Prenatal Care Visit in the First Trimester or within 42 Days of Enrollment in Medicaid or CHIP,2018,CHIP only,NR,NR,39,80.6,71.3,86.3,NR = State did not report the measure for this population,None,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,
Texas,Primary Care Access and Preventive Care,Child Core Set,Adolescent Well-Care Visits: Ages 12-21,AWC-CH,Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or an Obstetrical/Gynecological Practitioner: Ages 12-21,2018,Medicaid only,Administrative & Hybrid,66.7,47,48.9,40,57,,Medicaid rate includes FFS and managed care populations (34 MCOs). Rate was derived using both administrative and hybrid method data. The rates for the FFS population and six MCOs were calculated using the administrative method. Twenty-eight MCOs used the hybrid method. Denominator is the measure-eligible population. Rate was validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Texas,Primary Care Access and Preventive Care,Child Core Set,Adolescent Well-Care Visits: Ages 12-21,AWC-CH,Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or an Obstetrical/Gynecological Practitioner: Ages 12-21,2018,CHIP only,Hybrid,65.9,47,48.9,40,57,,"CHIP rate includes managed care population (17 MCOs). Denominator is the sample size; measure-eligible population is 102,638. Rate was validated by the state's EQRO.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
Texas,Primary Care Access and Preventive Care,Child Core Set,Childhood Immunization Status: Age 2,CIS-CH,Percentage Up-to-Date on Immunizations (Combination 3) by their Second Birthday,2018,Medicaid only,Administrative & Hybrid,71.2,43,69.5,64,73.4,,Rate includes FFS and managed care populations (29 MCOs). Rate was derived using both administrative and hybrid method data. The rates for the state's FFS population and one MCO were calculated using the administrative method. Twenty-eight MCOs used the hybrid method. Denominator is the measure-eligible population. Rate was validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Texas,Primary Care Access and Preventive Care,Child Core Set,Childhood Immunization Status: Age 2,CIS-CH,Percentage Up-to-Date on Immunizations (Combination 3) by their Second Birthday,2018,CHIP only,Hybrid,NR,43,69.5,64,73.4,NR = State did not report the measure for this population,"State was not able to calculate Combination 3 rate for FFY 2018. CHIP rate includes managed care population (17 MCOs). Denominator is the sample size; measure-eligible population is 10,906. Rate was validated by the state's EQRO.",Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
Texas,Primary Care Access and Preventive Care,Child Core Set,Children and Adolescents' Access to Primary Care Practitioners: Ages 12 Months-19 Years,CAP-CH,Percentage with a PCP Visit in the Past Year: Ages 12-24 Months,2018,Medicaid only,Administrative,96.1,45,95.7,94.6,96.7,,Medicaid rates include FFS and managed care populations (29 MCOs). Rates were validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Texas,Primary Care Access and Preventive Care,Child Core Set,Children and Adolescents' Access to Primary Care Practitioners: Ages 12 Months-19 Years,CAP-CH,Percentage with a PCP Visit in the Past Year: Ages 25 Months-6 Years,2018,Medicaid only,Administrative,88.8,45,87.7,86,90.1,,Medicaid rates include FFS and managed care populations (29 MCOs). Rates were validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Texas,Primary Care Access and Preventive Care,Child Core Set,Children and Adolescents' Access to Primary Care Practitioners: Ages 12 Months-19 Years,CAP-CH,Percentage with a PCP Visit in the Past Two Years: Ages 7-11 Years,2018,Medicaid only,Administrative,92.6,45,91.1,89.2,93.8,,Medicaid rates include FFS and managed care populations (29 MCOs). Rates were validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Texas,Primary Care Access and Preventive Care,Child Core Set,Children and Adolescents' Access to Primary Care Practitioners: Ages 12 Months-19 Years,CAP-CH,Percentage with a PCP Visit in the Past Two Years: Ages 12-19 Years,2018,Medicaid only,Administrative,91.1,45,90.6,87.7,92.7,,Medicaid rates include FFS and managed care populations (29 MCOs). Rates were validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,Yes
Texas,Primary Care Access and Preventive Care,Child Core Set,Children and Adolescents' Access to Primary Care Practitioners: Ages 12 Months-19 Years,CAP-CH,Percentage with a PCP Visit in the Past Year: Ages 12-24 Months,2018,CHIP only,Administrative,96.5,45,95.7,94.6,96.7,,CHIP rates include managed care population (17 MCOs). Rates were validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
Texas,Primary Care Access and Preventive Care,Child Core Set,Children and Adolescents' Access to Primary Care Practitioners: Ages 12 Months-19 Years,CAP-CH,Percentage with a PCP Visit in the Past Year: Ages 25 Months-6 Years,2018,CHIP only,Administrative,89.8,45,87.7,86,90.1,,CHIP rates include managed care population (17 MCOs). Rates were validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
Texas,Primary Care Access and Preventive Care,Child Core Set,Children and Adolescents' Access to Primary Care Practitioners: Ages 12 Months-19 Years,CAP-CH,Percentage with a PCP Visit in the Past Two Years: Ages 7-11 Years,2018,CHIP only,Administrative,93.4,45,91.1,89.2,93.8,,CHIP rates include managed care population (17 MCOs). Rates were validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
Texas,Primary Care Access and Preventive Care,Child Core Set,Children and Adolescents' Access to Primary Care Practitioners: Ages 12 Months-19 Years,CAP-CH,Percentage with a PCP Visit in the Past Two Years: Ages 12-19 Years,2018,CHIP only,Administrative,92.4,45,90.6,87.7,92.7,,CHIP rates include managed care population (17 MCOs). Rates were validated by the state's EQRO.,Mathematica analysis of MACPro reports for the FFY 2018 reporting cycle.,No
